#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
#Std. deviation	1.785e+06	9.858e+05	8.076e+05	4.973e+05	2.007e+05	7.947e+04	4.42e+04	3.297e+04	3090	685.5	237	218.7	141.9	64.13	33.46	13.9	6.468	5.735	4.298	3.606	1.657
#Proportion of variance explained	0.6238	0.1903	0.1277	0.04843	0.007885	0.001237	0.0003827	0.0002128	1.87e-06	9.202e-08	1.1e-08	9.368e-09	3.945e-09	8.055e-10	2.193e-10	3.783e-11	8.194e-12	6.442e-12	3.618e-12	2.546e-12	5.38e-13
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
38	-2.727e+06	-2.27e+06	-2.382e+06	6.734e+05	-2.394e+04	-1.161e+04	-8370	3582	925.5	-144.6	340	-35.35	-246.7	-108.3	14.19	0.1986	1.198	4.432	-9.439	-2.406	3.916
39	-2.768e+06	-2.377e+06	-2.563e+06	7.49e+05	1.065e+05	-2.706e+04	-8.266e+04	-1.164e+04	808.9	159.7	397.8	42.45	-164.1	-11.84	4.444	14.3	5.649	7.148	-7.842	-0.6854	-6.997
40	-2.702e+06	-2.283e+06	-2.345e+06	6.347e+05	-7.779e+04	-2.178e+04	6.361e+04	2.246e+04	683.5	-9.681	189.8	-65.55	-207.2	-42.07	2.604	-6.925	-2.267	4.648	-7.432	-0.7282	-3.319
41	1.828e+06	2926	-1.7e+05	-1.065e+04	-1.015e+05	2.932e+04	1.077e+04	9769	-503.4	-59.44	-54.56	62.37	-36.91	-2.571	-15.91	17.66	0.6462	0.7315	0.1724	0.02152	0.1714
42	1.962e+06	-9.699e+04	-1.396e+05	-1.257e+04	-7.555e+04	2.973e+04	5897	1.745e+04	-76.6	-56.21	-34.61	-124.8	3.113	-5.255	-12	2.939	1.09	4.73	-0.8491	1.904	0.4859
43	1.674e+06	-1.884e+05	1.208e+05	1.241e+05	-1.387e+05	3.181e+04	1867	2.149e+04	-531.4	35.03	-18.22	80.1	-52.62	1.842	-9.991	26.01	-0.7312	-0.8657	0.3521	0.4237	0.01636
44	1.482e+06	-2.243e+05	3.301e+05	2.967e+05	-4.17e+04	-1.007e+04	-8858	3450	-237.9	182.9	23.2	-308.4	-13.85	2.807	-4.307	-0.6678	-0.5838	1.825	-1.368	1.526	0.162
45	1.932e+06	-8.212e+04	-1.336e+05	3230	-3.614e+04	411.7	-1023	-7674	-36.32	73	8.124	272.6	-55	11.09	-13.49	-21.26	5.237	4.851	-1.942	1.929	0.8495
46	1.978e+06	-2.442e+04	-2.312e+05	-5.625e+04	-9.024e+04	1.463e+04	4253	1.105e+04	-279.5	32.21	-3.865	297.4	-18.16	0.9907	20.45	-20.38	10.81	-1.859	-2.322	-0.8442	0.2906
47	1.108e+06	3.577e+05	-1.149e+05	1.569e+05	2.595e+05	-6.033e+04	2.508e+04	1.084e+04	582.4	-242.7	-38.27	-112.2	48.92	-16.35	-0.9987	-8.602	-1.455	1.105	-0.8231	-0.8671	0.01876
48	1.107e+06	2.339e+05	7.273e+04	2.657e+05	8.297e+04	-6.084e+04	9183	3.41e+04	-324.4	-1.743	-40.11	-313.9	34.06	-8.306	3.587	-8.888	-0.5556	0.7053	-0.7772	0.1566	0.1824
49	1.66e+06	-1.772e+05	1.213e+05	1.341e+05	-9.628e+04	2.23e+04	1287	4729	-401.2	-48.09	-25.16	188.1	-75.79	2.305	-21.61	10.48	-0.7175	0.08404	-0.3511	0.555	0.1017
