#Component	1	2	3	4	5	6	7	8	9	10
#Std. deviation	8.151e+06	1.019e+06	1.949e+05	4.189e+04	3.255e+04	1.35e+04	3067	171.9	6.081	2.809
#Proportion of variance explained	0.984	0.01537	0.0005625	2.599e-05	1.569e-05	2.7e-06	1.394e-07	4.379e-10	5.478e-13	1.169e-13
#Loadings	1	2	3	4	5	6	7	8	9	10
148	-6.839e+06	3.214e+05	9.135e+04	-1.15e+04	2.218e+04	-2907	555.8	145.4	4.136	-0.9792
149	-7.84e+06	1.214e+05	1.473e+05	2.733e+04	-6.276e+04	2223	795.2	4.643	-4.617	-3.744
150	-7.925e+06	2.665e+05	1.957e+05	1.212e+04	-7.005e+04	3869	735.8	-45.8	-1.981	-5.828
151	-7.759e+06	3.622e+05	-1.539e+05	-4.555e+04	-3670	1.679e+04	-35.13	-4.178	-6.8	1.554
152	-7.351e+06	3.483e+05	-4.838e+04	-6.966e+04	877.9	3.208e+04	153	72.57	-2.776	-0.8199
153	-8.178e+06	-8.573e+05	1.517e+05	20.97	-2937	-3386	-3111	-208.5	-1.734	2.455
154	-7.886e+06	2.887e+05	2.164e+05	-5105	-2.228e+04	-1024	566.6	-409	7.561	-1.562
155	-8.115e+06	-2.918e+05	2.001e+05	-5612	-2.601e+04	-684.6	-1974	-249.2	3.326	-3.893
156	-7.828e+06	3.294e+05	1.397e+05	-5367	1602	-3052	687.6	67.72	-10.06	0.8282
157	-8.028e+06	3.407e+05	-3.436e+04	2.496e+04	1.527e+04	4895	124	87.99	0.5424	-1.735
158	-7.961e+06	3.541e+05	-5.049e+04	-1.711e+04	1.414e+04	-6145	340.9	137.6	0.3782	-0.6216
159	-7.742e+06	2.987e+05	1.964e+05	-7476	-7162	-2120	644.5	-163.9	-0.6906	0.5123
160	-7.781e+06	3.135e+05	1.8e+05	-1.982e+04	1.48e+04	-1869	695	58.61	-0.8322	0.9942
161	-7.89e+06	2.768e+05	1.931e+05	-7360	2232	-2077	67.91	-111.7	8.46	-1.613
162	-7.813e+06	3.003e+05	1.825e+05	-1.494e+04	7896	-3146	608.6	36.52	3.021	1.333
163	-7.289e+06	3.374e+05	1.984e+05	-2.227e+04	2.47e+04	-4563	549.3	-277.4	2.281	3.946
164	-6.839e+06	3.214e+05	9.135e+04	-1.15e+04	2.218e+04	-2907	555.8	145.4	4.136	-0.9792
165	-7.84e+06	1.214e+05	1.473e+05	2.733e+04	-6.276e+04	2223	795.2	4.643	-4.617	-3.744
166	-7.925e+06	2.665e+05	1.957e+05	1.212e+04	-7.005e+04	3869	735.8	-45.8	-1.981	-5.828
167	-7.759e+06	3.622e+05	-1.539e+05	-4.555e+04	-3670	1.679e+04	-35.13	-4.178	-6.8	1.554
168	-7.351e+06	3.483e+05	-4.838e+04	-6.966e+04	877.9	3.208e+04	153	72.57	-2.776	-0.8199
169	-8.178e+06	-8.573e+05	1.517e+05	20.97	-2937	-3386	-3111	-208.5	-1.734	2.455
170	-7.886e+06	2.887e+05	2.164e+05	-5105	-2.228e+04	-1024	566.6	-409	7.561	-1.562
171	-8.115e+06	-2.918e+05	2.001e+05	-5612	-2.601e+04	-684.6	-1974	-249.2	3.326	-3.893
172	-7.828e+06	3.294e+05	1.397e+05	-5367	1602	-3052	687.6	67.72	-10.06	0.8282
173	-8.028e+06	3.407e+05	-3.436e+04	2.496e+04	1.527e+04	4895	124	87.99	0.5424	-1.735
174	-7.961e+06	3.541e+05	-5.049e+04	-1.711e+04	1.414e+04	-6145	340.9	137.6	0.3782	-0.6216
175	-7.742e+06	2.987e+05	1.964e+05	-7476	-7162	-2120	644.5	-163.9	-0.6906	0.5123
176	-7.781e+06	3.135e+05	1.8e+05	-1.982e+04	1.48e+04	-1869	695	58.61	-0.8322	0.9942
177	-7.89e+06	2.768e+05	1.931e+05	-7360	2232	-2077	67.91	-111.7	8.46	-1.613
178	-7.813e+06	3.003e+05	1.825e+05	-1.494e+04	7896	-3146	608.6	36.52	3.021	1.333
179	-7.289e+06	3.374e+05	1.984e+05	-2.227e+04	2.47e+04	-4563	549.3	-277.4	2.281	3.946
180	-6.839e+06	3.214e+05	9.135e+04	-1.15e+04	2.218e+04	-2907	555.8	145.4	4.136	-0.9792
181	-7.84e+06	1.214e+05	1.473e+05	2.733e+04	-6.276e+04	2223	795.2	4.643	-4.617	-3.744
182	-7.925e+06	2.665e+05	1.957e+05	1.212e+04	-7.005e+04	3869	735.8	-45.8	-1.981	-5.828
183	-7.759e+06	3.622e+05	-1.539e+05	-4.555e+04	-3670	1.679e+04	-35.13	-4.178	-6.8	1.554
184	-7.351e+06	3.483e+05	-4.838e+04	-6.966e+04	877.9	3.208e+04	153	72.57	-2.776	-0.8199
185	-8.178e+06	-8.573e+05	1.517e+05	20.97	-2937	-3386	-3111	-208.5	-1.734	2.455
186	-7.886e+06	2.887e+05	2.164e+05	-5105	-2.228e+04	-1024	566.6	-409	7.561	-1.562
187	-8.115e+06	-2.918e+05	2.001e+05	-5612	-2.601e+04	-684.6	-1974	-249.2	3.326	-3.893
188	-7.828e+06	3.294e+05	1.397e+05	-5367	1602	-3052	687.6	67.72	-10.06	0.8282
189	-8.028e+06	3.407e+05	-3.436e+04	2.496e+04	1.527e+04	4895	124	87.99	0.5424	-1.735
190	-7.961e+06	3.541e+05	-5.049e+04	-1.711e+04	1.414e+04	-6145	340.9	137.6	0.3782	-0.6216
191	-7.742e+06	2.987e+05	1.964e+05	-7476	-7162	-2120	644.5	-163.9	-0.6906	0.5123
192	-7.781e+06	3.135e+05	1.8e+05	-1.982e+04	1.48e+04	-1869	695	58.61	-0.8322	0.9942
193	-5.257e+06	2.466e+05	-7.848e+04	2.234e+04	1.723e+04	2107	-132	-12.53	0.2769	-0.06506
194	-4.846e+06	2.359e+05	-1.499e+05	-1587	7007	1605	-207.2	-42.39	-0.9241	0.3979
195	-4.955e+06	2.03e+05	-2.383e+05	2.949e+04	-1.045e+04	-1.266e+04	-317.8	-55.07	3.998	0.2431
196	-5.019e+06	2.466e+05	-3.482e+05	-3.976e+04	-1.424e+04	1.989e+04	-743.9	-233.9	-3.402	0.9376
197	-4.965e+06	3.722e+04	-1.883e+04	1.788e+04	9798	4788	-511.5	-18.92	0.5252	0.4026
198	-4.913e+06	2.142e+05	-2.4e+05	-6577	990.1	2.042e+04	-675.8	-169.2	-1.89	0.9695
199	-4.952e+06	2.369e+05	-2.44e+05	-4.948e+04	-1.178e+04	1.846e+04	-412.8	-140.6	-4.206	1.012
200	-4.898e+06	2.354e+05	-1.977e+05	1.299e+04	6494	-7347	-284.8	-57.48	1.554	0.05425
201	-5.257e+06	2.466e+05	-7.848e+04	2.234e+04	1.723e+04	2107	-132	-12.53	0.2769	-0.06506
202	-4.846e+06	2.359e+05	-1.499e+05	-1587	7007	1605	-207.2	-42.39	-0.9241	0.3979
203	-4.955e+06	2.03e+05	-2.383e+05	2.949e+04	-1.045e+04	-1.266e+04	-317.8	-55.07	3.998	0.2431
204	-5.019e+06	2.466e+05	-3.482e+05	-3.976e+04	-1.424e+04	1.989e+04	-743.9	-233.9	-3.402	0.9376
205	-4.965e+06	3.722e+04	-1.883e+04	1.788e+04	9798	4788	-511.5	-18.92	0.5252	0.4026
206	-4.913e+06	2.142e+05	-2.4e+05	-6577	990.1	2.042e+04	-675.8	-169.2	-1.89	0.9695
207	-4.952e+06	2.369e+05	-2.44e+05	-4.948e+04	-1.178e+04	1.846e+04	-412.8	-140.6	-4.206	1.012
208	-4.898e+06	2.354e+05	-1.977e+05	1.299e+04	6494	-7347	-284.8	-57.48	1.554	0.05425
209	-5.257e+06	2.466e+05	-7.848e+04	2.234e+04	1.723e+04	2107	-132	-12.53	0.2769	-0.06506
210	-4.846e+06	2.359e+05	-1.499e+05	-1587	7007	1605	-207.2	-42.39	-0.9241	0.3979
211	-4.955e+06	2.03e+05	-2.383e+05	2.949e+04	-1.045e+04	-1.266e+04	-317.8	-55.07	3.998	0.2431
