#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
#Std. deviation	2.808	2.137	1.432	1.406	1.1	0.9767	0.82	0.7611	0.5117	0.5101	0.3545	0.3392	0.2878	0.2647	0.2625	0.2354	0.1535	0.1414	0.0987	0.08554	0.04474
#Proportion of variance explained	0.3756	0.2175	0.09759	0.09418	0.05759	0.04542	0.03202	0.02758	0.01247	0.01239	0.005985	0.00548	0.003944	0.003336	0.003281	0.002638	0.001122	0.0009521	0.0004639	0.0003484	9.532e-05
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
45	2.487	1.452	-0.8805	-0.5102	0.7074	0.195	-0.3479	0.071	-0.03609	0.004601	-0.4101	0.2479	-0.3007	-0.1853	0.08415	0.1794	0.0798	0.03417	0.07415	0.02676	-0.01643
46	2.721	1.999	-0.5007	-0.7691	0.7488	0.3986	-0.5534	-0.03803	-0.01629	-0.004372	-0.2181	0.2395	-0.09231	0.02263	0.02066	0.1339	-0.07266	-0.003418	0.1915	0.04192	-0.03131
47	0.3519	-2.26	-1.232	-0.579	-0.0008243	0.3183	0.8347	0.2348	-0.2785	0.1472	0.01325	0.06634	-0.03164	-9.416e-05	0.05987	0.148	-0.0456	-0.05582	0.007943	0.02434	0.007138
48	0.6706	-1.662	-1.212	-0.3717	-0.6613	-0.306	0.9316	-0.00962	-0.1852	-0.3209	0.03553	-0.006235	0.1634	-0.02905	-4.78e-05	0.2312	-0.03633	-0.04108	0.01498	0.01421	-0.009187
49	2.577	1.681	-0.7765	-0.3142	0.172	0.3391	-0.6012	0.05305	0.02355	-0.1251	0.07388	0.0453	-0.02908	-0.009149	-0.007535	-0.09843	0.05147	-0.004525	-0.06925	-0.006495	0.001191
50	3.317	2.974	-0.3133	-0.8255	1.038	1.066	-1.174	0.3593	0.02868	-0.1441	0.3178	0.001295	0.09975	0.2143	-0.07191	-0.2564	0.005525	0.0167	-0.1359	-0.0192	0.01587
51	2.937	2.517	-0.6967	-0.4557	0.6744	0.7123	-0.7985	0.2641	-0.1457	-0.3034	0.1505	-0.08499	-0.07547	-0.09173	-0.075	-0.03636	0.05159	0.08104	-0.05135	-0.003559	0.004968
52	1.827	0.4819	-0.9937	-0.2077	0.02481	-0.1155	0.4391	-0.5238	-0.2196	-0.03568	-0.1314	0.001306	-0.07821	-0.1762	0.06355	0.1973	0.04017	-0.0311	0.03926	0.01723	-0.003107
53	0.8528	-1.297	-1.273	-0.1122	0.732	-0.6158	0.7536	-0.1762	-0.1348	0.498	0.04471	-0.1022	-0.2268	-0.1373	0.1512	-0.06333	0.04887	0.03096	-0.004059	0.01277	-0.0001056
54	0.603	-1.664	-1.072	-0.3858	0.2878	-0.4984	0.8563	-0.1253	-0.1496	0.1872	0.09958	-0.03649	-0.0002975	0.009637	0.08102	0.05997	-0.06377	-0.01376	0.007286	0.01402	-0.003625
